UWI	Licence_no	SH_lat_NAD83	SH_long_NAD83	BH_lat_NAD83	BH_long_NAD83	KB_El_masl28	Total_depth_m	Smpl_date	Smpl_obs_no	Top_MD_m	Base_MD_m	Smpl_point	Date_analyz	H2S_conc	Publisher
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	10/4/2012	1	2187.5	3064	Other	2012-10-12 00:00:00	0.0003	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	10/4/2012	2	2187.5	3064	Meter Run	2012-10-12 00:00:00	0.0006	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	11/2/2012	1	2187.5	3064	Other	2012-11-08 00:00:00	0.0003	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	12/6/2012	1	2187.5	3064	Other	2012-12-14 00:00:00	0.0002	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	3/5/2013	1	2187.5	3064	Other	2013-03-08 00:00:00	0.0003	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	4/3/2013	1	2187.5	3064	Other	2013-04-12 00:00:00	0.0002	Alberta Geological Survey
100132706018W500	403648	54.212880	-116.623564	54.223036	-116.625351	970.4	3295	3/5/2009	1	2283	3295	Other	2009-03-13 00:00:00	0.002	Alberta Geological Survey
100132706018W500	403648	54.212880	-116.623564	54.223036	-116.625351	970.4	3295	9/25/2009	1	2283	3295	Meter Run	2009-09-30 00:00:00	0.001	Alberta Geological Survey
100132706018W500	403648	54.212880	-116.623564	54.223036	-116.625351	970.4	3295	11/27/2012	1	2284	3295	Other	2012-12-14 00:00:00	0.0016	Alberta Geological Survey
100010907613W600	403779	55.569641	-119.965220	55.563398	-119.943412	817.7	3898	7/10/2009	1	2625	3676	Meter Run	2009-07-16 00:00:00	0.0006	Alberta Geological Survey
100151305821W500	403791	54.019139	-116.985124	54.019139	-116.985124	936.2	2555	2/2/2009	1	2526	2532	Meter Run	2009-02-18 00:00:00	0	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	5/3/2013	1	2187.5	3064	Other	2013-05-08 00:00:00	0.0001	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	6/6/2013	1	2187.5	3064	Other	2013-06-10 00:00:00	0.0001	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	7/4/2013	1	2187.5	3064	Other	2013-07-09 00:00:00	0.0002	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	8/14/2013	1	2187.5	3064	Other	2013-08-20 00:00:00	0.0002	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	9/5/2013	1	2187.5	3064	Other	2013-09-16 00:00:00	0.0003	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	10/3/2013	1	2187.5	3064	Other	2013-10-08 00:00:00	0.0003	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	10/3/2013	2	2187.5	3064	Meter Run	2013-10-08 00:00:00	0.0006	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	11/13/2013	1	2187.5	3064	Other	2013-11-25 00:00:00	0.0007	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	12/4/2013	1	2187.5	3064	Other	2013-12-06 00:00:00	0.0003	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	1/3/2014	1	2187.5	3064	Other	2014-01-07 00:00:00	0.0003	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	2/6/2014	1	2187.5	3064	Other	2014-02-10 00:00:00	0.0003	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	4/2/2014	1	2187.5	3064	Other	2014-04-04 00:00:00	0	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	6/5/2014	1	2187.5	3064	Other	2014-06-09 00:00:00	0.0001	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	7/4/2014	1	2187.5	3064	Other	2014-07-08 00:00:00	0.0001	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	8/5/2014	1	2187.5	3064	Other	2014-08-06 00:00:00	0.0001	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	10/6/2014	1	2187.5	3064	Meter Run	2014-10-10 00:00:00	0.0011	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	11/6/2014	1	2187.5	3064	Other	2014-11-12 00:00:00	0.0004	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	12/11/2014	1	2187.5	3064	Other	2014-12-16 00:00:00	0.0004	Alberta Geological Survey
102132906018W500	398879	54.214961	-116.658066	54.223035	-116.672838	983.3	3300	11/26/2012	1	2538	3300	Other	2012-12-11 00:00:00	0.0016	Alberta Geological Survey
102132906018W500	398879	54.214961	-116.658066	54.223035	-116.672838	983.3	3300	1/16/2013	1	2538	3300	Other	2013-01-28 00:00:00	0.0025	Alberta Geological Survey
100052507913W600	404962	55.869849	-119.899666	55.872853	-119.899537	654.5	1965	2/25/2009	1	1869.5	1897	First Stage Separator	2009-03-10 00:00:00	0.0065	Alberta Geological Survey
100052507913W600	404962	55.869849	-119.899666	55.872853	-119.899537	654.5	1965	6/10/2009	1	1869.5	1897	First Stage Separator	2009-06-23 00:00:00	0.0059	Alberta Geological Survey
100052507913W600	404962	55.869849	-119.899666	55.872853	-119.899537	654.5	1965	4/1/2013	1	1869.5	1897	Meter Run	2013-04-11 00:00:00	0.0055	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	1/6/2015	1	2187.5	3064	Other	2015-01-12 00:00:00	0.0001	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	2/6/2015	1	2187.5	3064	Other	2015-02-11 00:00:00	0.0002	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	3/6/2015	1	2187.5	3064	Other	2015-03-12 00:00:00	0.0003	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	4/6/2015	1	2187.5	3064	Other	2015-04-08 00:00:00	0.0004	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	5/6/2015	1	2187.5	3064	Other	2015-05-08 00:00:00	0.0001	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	6/3/2015	1	2187.5	3064	Other	2015-06-05 00:00:00	0.0002	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	7/7/2015	1	2187.5	3064	Other	2015-07-14 00:00:00	0.0001	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	8/12/2015	1	2187.5	3064	Other	2015-08-18 00:00:00	0.0002	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	10/6/2015	1	2187.5	3064	Other	2015-10-08 00:00:00	0.0002	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	10/6/2015	2	2187.5	3064	Meter Run	2015-10-08 00:00:00	0.0002	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	11/6/2015	1	2187.5	3064	Other	2015-11-13 00:00:00	0.0008	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	12/3/2015	1	2187.5	3064	Other	2015-12-09 00:00:00	0.0007	Alberta Geological Survey
102081207811W600	402415	55.750587	-119.573886	55.743931	-119.554027	841.7	3575	12/17/2009	1	2529	3401	Other	2009-12-31 00:00:00	0	Alberta Geological Survey
102081207811W600	402415	55.750587	-119.573886	55.743931	-119.554027	841.7	3575	11/9/2010	1	3019	3401	Meter Run	2010-11-22 00:00:00	0.0001	Alberta Geological Survey
102081207811W600	402415	55.750587	-119.573886	55.743931	-119.554027	841.7	3575	7/22/2015	1	2529.1	3401	Meter Run	2015-07-30 00:00:00	0	Alberta Geological Survey
100082607821W500	402419	55.787245	-117.145649	55.788457	-117.132083	604.6	1693	12/4/2008	1	1009	1693	Meter Run	2008-12-16 00:00:00	0.0011	Alberta Geological Survey
100093007620W500	406637	55.622895	-117.093661	55.614609	-117.080325	628.4	2164	1/25/2009	1	1189.9	2149.7	Meter Run	2009-02-04 00:00:00	0.001	Alberta Geological Survey
100052507913W600	404962	55.869849	-119.899666	55.872853	-119.899537	654.5	1965	5/28/2014	1	1869.5	1897		2014-06-09 00:00:00	0.0046	Alberta Geological Survey
100052507913W600	404962	55.869849	-119.899666	55.872853	-119.899537	654.5	1965	2/12/2015	1	1869.5	1897		2015-02-24 00:00:00	0.0065	Alberta Geological Survey
100052507913W600	404962	55.869849	-119.899666	55.872853	-119.899537	654.5	1965	6/19/2015	1	1869.5	1897	First Stage Separator	2015-06-30 00:00:00	0.0069	Alberta Geological Survey
100052507913W600	404962	55.869849	-119.899666	55.872853	-119.899537	654.5	1965	7/5/2016	1	1869.5	1897	First Stage Separator	2016-07-15 00:00:00	0.0071	Alberta Geological Survey
100042806724W500	405035	54.824503	-117.605890	54.824503	-117.605890	769.7	1979	3/7/2009	1	1885	1893	Other	2009-03-11 00:00:00	0	Alberta Geological Survey
100042806724W500	405035	54.824503	-117.605890	54.824503	-117.605890	769.7	1979	10/11/2013	1	1885	1889		2013-10-21 00:00:00	0	Alberta Geological Survey
100042806724W500	405035	54.824503	-117.605890	54.824503	-117.605890	769.7	1979	7/22/2014	1	1885	1889	First Stage Separator	2014-07-31 00:00:00	0.0001	Alberta Geological Survey
100042806724W500	405035	54.824503	-117.605890	54.824503	-117.605890	769.7	1979	7/23/2015	1	1885	1889	First Stage Separator	2015-08-04 00:00:00	0.0001	Alberta Geological Survey
100042806724W500	405035	54.824503	-117.605890	54.824503	-117.605890	769.7	1979	10/20/2017	1	1885	1889		2017-10-30 00:00:00	0.0001	Alberta Geological Survey
100042806724W500	405035	54.824503	-117.605890	54.824503	-117.605890	769.7	1979	8/14/2018	1	1885	1889	First Stage Separator	2018-08-23 00:00:00	0.0001	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	1/8/2016	1	2187.5	3064	First Stage Separator	2016-01-13 00:00:00	0.001	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	2/3/2016	1	2187.5	3064	First Stage Separator	2016-02-05 00:00:00	0	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	3/2/2016	1	2187.5	3064	First Stage Separator	2016-03-08 00:00:00	0	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	2/15/2017	1	2187.5	3064	Other	2017-02-21 00:00:00	0.0001	Alberta Geological Survey
100123606524W502	407269	54.671393	-117.481341	54.671347	-117.502736	855.3	3349	5/16/2012	1	3315.7	3349	Meter Run	2012-05-30 00:00:00	0	Alberta Geological Survey
100151305821W500	403791	54.019139	-116.985124	54.019139	-116.985124	936.2	2555	2/5/2009	1	2497	2503	Meter Run	2009-02-18 00:00:00	0	Alberta Geological Survey
100092306018W500	403792	54.205622	-116.610057	54.204489	-116.579833	941.5	3909	1/1/2009	1	2528	3909	Other	2009-01-07 00:00:00	0.0035	Alberta Geological Survey
100092306018W500	403792	54.205622	-116.610057	54.204489	-116.579833	941.5	3909	3/12/2009	1	2528	3909	Other	2009-03-18 00:00:00	0.002	Alberta Geological Survey
100092306018W500	403792	54.205622	-116.610057	54.204489	-116.579833	941.5	3909	1/19/2011	1	2528	3909	Meter Run	2011-01-26 00:00:00	0.0025	Alberta Geological Survey
100011107912W600	403960	55.838233	-119.777602	55.828020	-119.751816	683.6	3955	4/5/2009	1	2434.28	3844.83	Meter Run	2009-04-15 00:00:00	0	Alberta Geological Survey
100123606524W502	407269	54.671393	-117.481341	54.671347	-117.502736	855.3	3349	6/18/2015	1	2205	3349	First Stage Separator	2015-06-26 00:00:00	0.0001	Alberta Geological Survey
100123606524W502	407269	54.671393	-117.481341	54.671347	-117.502736	855.3	3349	10/27/2017	1	2205	3349	First Stage Separator	2017-11-06 00:00:00	0	Alberta Geological Survey
100123606524W502	407269	54.671393	-117.481341	54.671347	-117.502736	855.3	3349	1/21/2019	1	2205	3349	First Stage Separator	2019-01-31 00:00:00	0.0001	Alberta Geological Survey
102030507209W600	407309	55.193277	-119.322315	55.202174	-119.347301	777.3	4307	6/28/2009	1	2737	4287	Meter Run	2009-06-28 00:00:00	0.0325	Alberta Geological Survey
102030507209W600	407309	55.193277	-119.322315	55.202174	-119.347301	777.3	4307	7/9/2009	1	2737	4287	Meter Run	2009-07-09 00:00:00	0.0457	Alberta Geological Survey
100013607506W600	405169	55.534887	-118.802933	55.536080	-118.781003	771.3	3065	11/17/2011	1	1894	3002	Meter Run	2011-11-25 00:00:00	0	Alberta Geological Survey
100013607506W600	405169	55.534887	-118.802933	55.536080	-118.781003	771.3	3065	7/30/2012	1	1894	3002	Meter Run	2012-08-15 00:00:00	0	Alberta Geological Survey
100160707810W600	405202	55.761790	-119.550881	55.748699	-119.530186	801.5	4003	10/3/2009	1	2306	3950	Meter Run	2009-10-07 00:00:00	0	Alberta Geological Survey
100160707810W600	405202	55.761790	-119.550881	55.748699	-119.530186	801.5	4003	12/3/2010	1	2306	3724	Other	2010-12-09 00:00:00	0	Alberta Geological Survey
100160707810W600	405202	55.761790	-119.550881	55.748699	-119.530186	801.5	4003	7/24/2015	1	2306	3724	Meter Run	2015-08-05 00:00:00	0	Alberta Geological Survey
100160707810W600	405202	55.761790	-119.550881	55.748699	-119.530186	801.5	4003	7/24/2015	2	2306	3724	Meter Run	2018-01-02 00:00:00	0	Alberta Geological Survey
100011807810W600	405205	55.761790	-119.550403	55.753846	-119.529953	801.5	3664	12/20/2009	1	2540.5	3584	Other	2009-12-30 00:00:00	0	Alberta Geological Survey
100011807810W600	405205	55.761790	-119.550403	55.753846	-119.529953	801.5	3664	12/19/2013	1	2408	3584	Meter Run	2014-01-02 00:00:00	0	Alberta Geological Survey
100011807810W600	405205	55.761790	-119.550403	55.753846	-119.529953	801.5	3664	7/22/2015	1	2408	3584	Meter Run	2015-07-30 00:00:00	0	Alberta Geological Survey
100011807810W600	405205	55.761790	-119.550403	55.753846	-119.529953	801.5	3664	12/19/2017	1	2408	3584	First Stage Separator	2018-01-02 00:00:00	0	Alberta Geological Survey
100011107912W600	403960	55.838233	-119.777602	55.828020	-119.751816	683.6	3955	7/24/2009	1	2434.2	3844.8	Meter Run	2009-07-30 00:00:00	0	Alberta Geological Survey
100011107912W600	403960	55.838233	-119.777602	55.828020	-119.751816	683.6	3955	11/16/2011	1	2434	3846	Meter Run	2011-11-29 00:00:00	0.0029	Alberta Geological Survey
102011507601W600	408039	55.588696	-118.053155	55.579454	-118.052931	613.6	2267	2/12/2009	1	1467.35	2265	Other	2009-02-20 00:00:00	0.0009	Alberta Geological Survey
100061507721W500	408050	55.678542	-117.185095	55.670285	-117.171764	581.8	2090	2/18/2009	1	1145	2089.5	Other	2009-03-05 00:00:00	0.001	Alberta Geological Survey
100070206020W500	408065	54.164783	-116.870968	54.156016	-116.887896	929.7	3490	3/14/2009	1	2665.21	3378.22	Meter Run	2009-03-30 00:00:00	0.045	Alberta Geological Survey
100060606019W500	405937	54.170479	-116.843402	54.157473	-116.841097	917	3490	2/22/2010	1	2503.6	3490	Meter Run	2010-03-11 00:00:00	0.0028	Alberta Geological Survey
100060606019W500	405937	54.170479	-116.843402	54.157473	-116.841097	917	3490	2/21/2011	1	2503.6	3490	Meter Run	2011-02-28 00:00:00	0.0038	Alberta Geological Survey
100060606019W500	405937	54.170479	-116.843402	54.157473	-116.841097	917	3490	2/27/2012	1	2503	3490	Meter Run	2012-03-10 00:00:00	0.0033	Alberta Geological Survey
100060606019W500	405937	54.170479	-116.843402	54.157473	-116.841097	917	3490	4/25/2012	1	2503.6	3490	Meter Run	2012-05-01 00:00:00	0.0023	Alberta Geological Survey
100112707811W600	406411	55.799290	-119.633971	55.790645	-119.616683	782.2	3438	4/20/2009	1	2349	3401	Other	2009-04-24 00:00:00	0	Alberta Geological Survey
100112707811W600	406411	55.799290	-119.633971	55.790645	-119.616683	782.2	3438	2/18/2010	1	2349	3401	Meter Run	2010-02-18 00:00:00	0.0001	Alberta Geological Survey
100112707811W600	406411	55.799290	-119.633971	55.790645	-119.616683	782.2	3438	2/16/2012	1	2349	3401	Meter Run	2012-02-27 00:00:00	0.0001	Alberta Geological Survey
100112707811W600	406411	55.799290	-119.633971	55.790645	-119.616683	782.2	3438	2/19/2013	1	2349	3401	Meter Run	2013-02-28 00:00:00	0.0001	Alberta Geological Survey
100112707811W600	406411	55.799290	-119.633971	55.790645	-119.616683	782.2	3438	10/12/2013	1	2349	3401	Meter Run	2013-10-22 00:00:00	0.0001	Alberta Geological Survey
100112707811W600	406411	55.799290	-119.633971	55.790645	-119.616683	782.2	3438	4/4/2014	1	2349	3401	Meter Run	2014-04-14 00:00:00	0	Alberta Geological Survey
100112707811W600	406411	55.799290	-119.633971	55.790645	-119.616683	782.2	3438	9/5/2014	1	2349	3401	Meter Run	2014-09-17 00:00:00	0.0001	Alberta Geological Survey
100162207612W600	406783	55.603597	-119.764140	55.603597	-119.764140	786.5	2470	3/27/2009	1	2195	2443	Meter Run	2009-04-06 00:00:00	0.0003	Alberta Geological Survey
100132107511W600	406795	55.517417	-119.653298	55.516478	-119.649056	939.4	2690	3/18/2009	1	2621.4	2640.8	Meter Run	2009-03-25 00:00:00	0	Alberta Geological Survey
100021207309W600	407012	55.303664	-119.242726	55.303712	-119.240136	733.6	2425	4/6/2009	1	2368	2382	Meter Run	2009-04-16 00:00:00	0.0493	Alberta Geological Survey
100132906624W500	407054	54.746526	-117.599812	54.745574	-117.600591	739.4	1996	2/19/2009	1	1927.5	1931.5	Meter Run	2009-02-27 00:00:00	0	Alberta Geological Survey
100132906624W500	407054	54.746526	-117.599812	54.745574	-117.600591	739.4	1996	4/12/2009	1	1927.5	1931.5	Meter Run	2009-05-15 00:00:00	0	Alberta Geological Survey
100132906624W500	407054	54.746526	-117.599812	54.745574	-117.600591	739.4	1996	12/8/2015	1	1927.5	1931.5	Other	2015-12-21 00:00:00	0	Alberta Geological Survey
100112707811W600	406411	55.799290	-119.633971	55.790645	-119.616683	782.2	3438	3/31/2015	1	2349	3401	Meter Run		0	Alberta Geological Survey
100112707811W600	406411	55.799290	-119.633971	55.790645	-119.616683	782.2	3438	9/26/2015	1	2349	3401	Meter Run		0.0001	Alberta Geological Survey
102163207811W600	406412	55.799432	-119.634167	55.810244	-119.659502	782.3	3959	1/20/2010	1	2284	3926	Other	2010-01-20 00:00:00	0	Alberta Geological Survey
102163207811W600	406412	55.799432	-119.634167	55.810244	-119.659502	782.3	3959	2/15/2012	1	2284	3926	Meter Run	2012-02-27 00:00:00	0	Alberta Geological Survey
102163207811W600	406412	55.799432	-119.634167	55.810244	-119.659502	782.3	3959	8/11/2012	1	2284	3926	Meter Run	2012-08-14 00:00:00	0	Alberta Geological Survey
102163207811W600	406412	55.799432	-119.634167	55.810244	-119.659502	782.3	3959	5/24/2013	1	2284	3926	Meter Run	2013-06-03 00:00:00	0	Alberta Geological Survey
100070206020W500	408065	54.164783	-116.870968	54.156016	-116.887896	929.7	3490	4/21/2009	1	2665.2	3459.8	Meter Run	2009-05-04 00:00:00	0.004	Alberta Geological Survey
100070206020W500	408065	54.164783	-116.870968	54.156016	-116.887896	929.7	3490	9/30/2009	1	2665.2	3459.8	Meter Run	2009-10-08 00:00:00	0.0041	Alberta Geological Survey
100070206020W500	408065	54.164783	-116.870968	54.156016	-116.887896	929.7	3490	6/23/2010	1	2665.2	3459.8	Meter Run	2010-07-07 00:00:00	0.003	Alberta Geological Survey
100070206020W500	408065	54.164783	-116.870968	54.156016	-116.887896	929.7	3490	4/3/2014	1	2665.2	3490	Meter Run	2014-04-15 00:00:00	0.0051	Alberta Geological Survey
